feature_ID	n_tissues	tissue
ENSRNOG00000022432	1	ADRNL
ENSRNOG00000022438	1	ADRNL
ENSRNOG00000022466	1	ADRNL
ENSRNOG00000022483	1	HEART
ENSRNOG00000022485	1	ADRNL
ENSRNOG00000022490	1	ADRNL
ENSRNOG00000022540	1	BLOOD
ENSRNOG00000022576	1	ADRNL
ENSRNOG00000022610	1	VENACV
ENSRNOG00000022615	1	ADRNL
ENSRNOG00000022691	1	OVARY
ENSRNOG00000022698	1	ADRNL
ENSRNOG00000022701	1	COLON
ENSRNOG00000022704	1	WAT-SC
ENSRNOG00000022711	1	KIDNEY
ENSRNOG00000022712	1	SMLINT
ENSRNOG00000022720	1	OVARY
ENSRNOG00000022721	1	WAT-SC
ENSRNOG00000022736	1	SMLINT
ENSRNOG00000022741	1	ADRNL
ENSRNOG00000022767	1	WAT-SC
ENSRNOG00000022784	1	CORTEX
ENSRNOG00000022812	1	ADRNL
ENSRNOG00000022822	1	ADRNL
ENSRNOG00000022844	1	OVARY
ENSRNOG00000022847	1	SPLEEN
ENSRNOG00000022929	1	WAT-SC
ENSRNOG00000022932	1	SKM-VL
ENSRNOG00000022957	1	SKM-GN
ENSRNOG00000022999	1	SKM-VL
ENSRNOG00000023008	1	HIPPOC
ENSRNOG00000023020	1	SMLINT
ENSRNOG00000023030	1	ADRNL
ENSRNOG00000023053	1	BLOOD
ENSRNOG00000023086	1	BLOOD
ENSRNOG00000023095	1	ADRNL
ENSRNOG00000023107	1	BLOOD
ENSRNOG00000023109	1	ADRNL
ENSRNOG00000023130	1	SKM-VL
ENSRNOG00000023148	1	SKM-VL
ENSRNOG00000023151	1	WAT-SC
ENSRNOG00000023172	1	SMLINT
ENSRNOG00000023176	1	ADRNL
ENSRNOG00000023197	1	ADRNL
ENSRNOG00000023210	1	BAT
ENSRNOG00000023213	1	TESTES
ENSRNOG00000023226	1	SMLINT
ENSRNOG00000023238	1	WAT-SC
ENSRNOG00000023274	1	BLOOD
ENSRNOG00000023303	1	SMLINT
ENSRNOG00000023312	1	COLON
ENSRNOG00000023352	1	ADRNL
ENSRNOG00000023360	1	SKM-GN
ENSRNOG00000023383	1	ADRNL
ENSRNOG00000023386	1	SMLINT
ENSRNOG00000023393	1	ADRNL
ENSRNOG00000023427	1	COLON
ENSRNOG00000023433	1	HEART
ENSRNOG00000023440	1	LUNG
ENSRNOG00000023446	1	CORTEX
ENSRNOG00000023449	1	SMLINT
ENSRNOG00000023453	1	WAT-SC
ENSRNOG00000023458	1	ADRNL
ENSRNOG00000023465	1	WAT-SC
ENSRNOG00000023473	1	ADRNL
ENSRNOG00000023485	1	ADRNL
ENSRNOG00000023509	1	CORTEX
ENSRNOG00000023529	1	HEART
ENSRNOG00000023533	1	ADRNL
ENSRNOG00000023561	1	ADRNL
ENSRNOG00000023566	1	ADRNL
ENSRNOG00000023576	1	ADRNL
ENSRNOG00000023578	1	WAT-SC
ENSRNOG00000023579	1	COLON
ENSRNOG00000023628	1	COLON
ENSRNOG00000023639	1	ADRNL
ENSRNOG00000023650	1	ADRNL
ENSRNOG00000023664	1	KIDNEY
ENSRNOG00000023760	1	OVARY
ENSRNOG00000023812	1	SKM-VL
ENSRNOG00000023816	1	COLON
ENSRNOG00000023850	1	COLON
ENSRNOG00000023858	1	COLON
ENSRNOG00000023895	1	ADRNL
ENSRNOG00000023896	1	COLON
ENSRNOG00000023908	1	SPLEEN
ENSRNOG00000023919	1	COLON
ENSRNOG00000023931	1	TESTES
ENSRNOG00000023937	1	WAT-SC
ENSRNOG00000023985	1	OVARY
ENSRNOG00000023993	1	ADRNL
ENSRNOG00000024008	1	ADRNL
ENSRNOG00000024041	1	ADRNL
ENSRNOG00000024085	1	SMLINT
ENSRNOG00000024104	1	ADRNL
ENSRNOG00000024120	1	ADRNL
ENSRNOG00000024125	1	COLON
ENSRNOG00000024140	1	ADRNL
ENSRNOG00000024142	1	ADRNL
ENSRNOG00000024178	1	COLON
ENSRNOG00000024181	1	ADRNL
ENSRNOG00000024186	1	COLON
ENSRNOG00000024190	1	COLON
ENSRNOG00000024207	1	ADRNL
ENSRNOG00000024212	1	ADRNL
ENSRNOG00000024213	1	LIVER
ENSRNOG00000024272	1	COLON
ENSRNOG00000024280	1	ADRNL
ENSRNOG00000024312	1	HIPPOC
ENSRNOG00000024330	1	BLOOD
ENSRNOG00000024365	1	BAT
ENSRNOG00000024435	1	ADRNL
ENSRNOG00000024438	1	HIPPOC
ENSRNOG00000024456	1	ADRNL
ENSRNOG00000024482	1	WAT-SC
ENSRNOG00000024497	1	ADRNL
ENSRNOG00000024501	1	ADRNL
ENSRNOG00000024503	1	ADRNL
ENSRNOG00000024523	1	LUNG
ENSRNOG00000024553	1	WAT-SC
ENSRNOG00000024562	1	ADRNL
ENSRNOG00000024563	1	COLON
ENSRNOG00000024566	1	COLON
ENSRNOG00000024567	1	SPLEEN
ENSRNOG00000024578	1	OVARY
ENSRNOG00000024594	1	BLOOD
ENSRNOG00000024595	1	ADRNL
ENSRNOG00000024630	1	COLON
ENSRNOG00000024632	1	COLON
ENSRNOG00000024640	1	KIDNEY
ENSRNOG00000024647	1	ADRNL
ENSRNOG00000024657	1	ADRNL
ENSRNOG00000024688	1	SKM-GN
ENSRNOG00000024711	1	OVARY
ENSRNOG00000024712	1	LIVER
ENSRNOG00000024728	1	BAT
ENSRNOG00000024730	1	SKM-VL
ENSRNOG00000024779	1	ADRNL
ENSRNOG00000024780	1	BLOOD
ENSRNOG00000024796	1	SMLINT
ENSRNOG00000024801	1	COLON
ENSRNOG00000024809	1	WAT-SC
ENSRNOG00000024818	1	ADRNL
ENSRNOG00000024832	1	LIVER
ENSRNOG00000024874	1	ADRNL
ENSRNOG00000024882	1	SPLEEN
ENSRNOG00000024886	1	ADRNL
ENSRNOG00000024889	1	SPLEEN
ENSRNOG00000024904	1	LUNG
ENSRNOG00000024907	1	BLOOD
ENSRNOG00000024917	1	ADRNL
ENSRNOG00000024922	1	TESTES
ENSRNOG00000024929	1	ADRNL
ENSRNOG00000024930	1	ADRNL
ENSRNOG00000024934	1	ADRNL
ENSRNOG00000024947	1	COLON
ENSRNOG00000024952	1	ADRNL
ENSRNOG00000024964	1	COLON
ENSRNOG00000024998	1	COLON
ENSRNOG00000025025	1	BLOOD
ENSRNOG00000025034	1	COLON
ENSRNOG00000025074	1	LUNG
ENSRNOG00000025108	1	WAT-SC
ENSRNOG00000025110	1	HIPPOC
ENSRNOG00000025130	1	COLON
ENSRNOG00000025140	1	OVARY
ENSRNOG00000025143	1	SMLINT
ENSRNOG00000025145	1	ADRNL
ENSRNOG00000025160	1	OVARY
ENSRNOG00000025174	1	COLON
ENSRNOG00000025211	1	WAT-SC
ENSRNOG00000025216	1	WAT-SC
ENSRNOG00000025235	1	ADRNL
ENSRNOG00000025238	1	ADRNL
ENSRNOG00000025269	1	SMLINT
ENSRNOG00000025296	1	ADRNL
ENSRNOG00000025300	1	COLON
ENSRNOG00000025302	1	SPLEEN
ENSRNOG00000025338	1	SMLINT
ENSRNOG00000025350	1	OVARY
ENSRNOG00000025365	1	SMLINT
ENSRNOG00000025433	1	OVARY
ENSRNOG00000025497	1	SMLINT
ENSRNOG00000025512	1	ADRNL
ENSRNOG00000025528	1	ADRNL
ENSRNOG00000025587	1	ADRNL
ENSRNOG00000025604	1	ADRNL
ENSRNOG00000025608	1	COLON
ENSRNOG00000025612	1	ADRNL
ENSRNOG00000025625	1	WAT-SC
ENSRNOG00000025634	1	ADRNL
ENSRNOG00000025648	1	SMLINT
ENSRNOG00000025651	1	BAT
ENSRNOG00000025679	1	BLOOD
ENSRNOG00000025705	1	OVARY
ENSRNOG00000025711	1	ADRNL
ENSRNOG00000025715	1	BLOOD
ENSRNOG00000025768	1	LUNG
ENSRNOG00000025781	1	ADRNL
ENSRNOG00000025787	1	HIPPOC
ENSRNOG00000025791	1	WAT-SC
ENSRNOG00000025792	1	ADRNL
ENSRNOG00000025805	1	SMLINT
ENSRNOG00000025843	1	WAT-SC
ENSRNOG00000025848	1	COLON
ENSRNOG00000025881	1	WAT-SC
ENSRNOG00000025882	1	BLOOD
ENSRNOG00000025883	1	SKM-GN
ENSRNOG00000025892	1	ADRNL
ENSRNOG00000025926	1	OVARY
ENSRNOG00000025930	1	ADRNL
ENSRNOG00000025936	1	HEART
ENSRNOG00000025946	1	COLON
ENSRNOG00000025957	1	COLON
ENSRNOG00000025991	1	ADRNL
ENSRNOG00000025994	1	LUNG
ENSRNOG00000025997	1	SKM-VL
ENSRNOG00000025998	1	BAT
ENSRNOG00000026036	1	ADRNL
ENSRNOG00000026037	1	SMLINT
ENSRNOG00000026049	1	ADRNL
ENSRNOG00000026050	1	SKM-VL
ENSRNOG00000026053	1	WAT-SC
ENSRNOG00000026059	1	SPLEEN
ENSRNOG00000026060	1	LUNG
ENSRNOG00000026061	1	LUNG
ENSRNOG00000026065	1	ADRNL
ENSRNOG00000026091	1	HYPOTH
ENSRNOG00000026115	1	SPLEEN
ENSRNOG00000026116	1	HEART
ENSRNOG00000026128	1	ADRNL
ENSRNOG00000026136	1	ADRNL
ENSRNOG00000026143	1	ADRNL
ENSRNOG00000026163	1	WAT-SC
ENSRNOG00000026178	1	HIPPOC
ENSRNOG00000026217	1	ADRNL
ENSRNOG00000026236	1	SPLEEN
ENSRNOG00000026248	1	ADRNL
ENSRNOG00000026260	1	BLOOD
ENSRNOG00000026277	1	COLON
ENSRNOG00000026295	1	SMLINT
ENSRNOG00000026306	1	OVARY
ENSRNOG00000026309	1	WAT-SC
ENSRNOG00000026336	1	OVARY
ENSRNOG00000026344	1	ADRNL
ENSRNOG00000026408	1	COLON
ENSRNOG00000026420	1	WAT-SC
ENSRNOG00000026425	1	COLON
ENSRNOG00000026430	1	BLOOD
ENSRNOG00000026493	1	ADRNL
ENSRNOG00000026502	1	SPLEEN
ENSRNOG00000026504	1	COLON
ENSRNOG00000026514	1	ADRNL
ENSRNOG00000026517	1	COLON
ENSRNOG00000026518	1	SPLEEN
ENSRNOG00000026542	1	ADRNL
ENSRNOG00000026569	1	ADRNL
ENSRNOG00000026573	1	ADRNL
ENSRNOG00000026585	1	COLON
ENSRNOG00000026589	1	WAT-SC
ENSRNOG00000026592	1	WAT-SC
ENSRNOG00000026610	1	ADRNL
ENSRNOG00000026661	1	ADRNL
ENSRNOG00000026691	1	ADRNL
ENSRNOG00000026704	1	LUNG
ENSRNOG00000026705	1	ADRNL
ENSRNOG00000026748	1	OVARY
ENSRNOG00000026764	1	SMLINT
ENSRNOG00000026775	1	BAT
ENSRNOG00000026787	1	COLON
ENSRNOG00000026791	1	HIPPOC
ENSRNOG00000026870	1	WAT-SC
ENSRNOG00000026900	1	ADRNL
ENSRNOG00000026905	1	COLON
ENSRNOG00000026910	1	WAT-SC
ENSRNOG00000026913	1	ADRNL
ENSRNOG00000026914	1	ADRNL
ENSRNOG00000026936	1	BLOOD
ENSRNOG00000026951	1	ADRNL
ENSRNOG00000026981	1	ADRNL
ENSRNOG00000026982	1	ADRNL
ENSRNOG00000026989	1	WAT-SC
ENSRNOG00000027012	1	ADRNL
ENSRNOG00000027017	1	COLON
ENSRNOG00000027028	1	COLON
ENSRNOG00000027030	1	COLON
ENSRNOG00000027039	1	COLON
ENSRNOG00000027057	1	SPLEEN
ENSRNOG00000027088	1	OVARY
ENSRNOG00000027103	1	ADRNL
ENSRNOG00000027109	1	OVARY
ENSRNOG00000027125	1	COLON
ENSRNOG00000027126	1	OVARY
ENSRNOG00000027157	1	COLON
ENSRNOG00000027161	1	ADRNL
ENSRNOG00000027175	1	WAT-SC
ENSRNOG00000027225	1	BLOOD
ENSRNOG00000027234	1	ADRNL
ENSRNOG00000027245	1	ADRNL
ENSRNOG00000027276	1	ADRNL
ENSRNOG00000027326	1	OVARY
ENSRNOG00000027350	1	SMLINT
ENSRNOG00000027365	1	ADRNL
ENSRNOG00000027376	1	COLON
ENSRNOG00000027405	1	ADRNL
ENSRNOG00000027408	1	OVARY
ENSRNOG00000027430	1	COLON
ENSRNOG00000027463	1	ADRNL
ENSRNOG00000027491	1	ADRNL
ENSRNOG00000027511	1	ADRNL
ENSRNOG00000027513	1	SPLEEN
ENSRNOG00000027540	1	ADRNL
ENSRNOG00000027542	1	WAT-SC
ENSRNOG00000027557	1	WAT-SC
ENSRNOG00000027569	1	OVARY
ENSRNOG00000027582	1	COLON
ENSRNOG00000027592	1	ADRNL
ENSRNOG00000027593	1	BAT
ENSRNOG00000027595	1	WAT-SC
ENSRNOG00000027601	1	COLON
ENSRNOG00000027606	1	ADRNL
ENSRNOG00000027622	1	SMLINT
ENSRNOG00000027646	1	ADRNL
ENSRNOG00000027654	1	ADRNL
ENSRNOG00000027722	1	COLON
ENSRNOG00000027724	1	ADRNL
ENSRNOG00000027731	1	SKM-GN
ENSRNOG00000027736	1	ADRNL
ENSRNOG00000027767	1	BLOOD
ENSRNOG00000027770	1	COLON
ENSRNOG00000027797	1	ADRNL
ENSRNOG00000027808	1	BAT
ENSRNOG00000027831	1	ADRNL
ENSRNOG00000027833	1	ADRNL
ENSRNOG00000027855	1	SMLINT
ENSRNOG00000027916	1	OVARY
ENSRNOG00000027919	1	BAT
ENSRNOG00000027923	1	COLON
ENSRNOG00000027924	1	WAT-SC
ENSRNOG00000027942	1	WAT-SC
ENSRNOG00000027988	1	COLON
ENSRNOG00000028033	1	ADRNL
ENSRNOG00000028036	1	HEART
ENSRNOG00000028062	1	BAT
ENSRNOG00000028063	1	ADRNL
ENSRNOG00000028077	1	BAT
ENSRNOG00000028103	1	COLON
ENSRNOG00000028105	1	ADRNL
ENSRNOG00000028108	1	LUNG
ENSRNOG00000028149	1	COLON
ENSRNOG00000028156	1	COLON
ENSRNOG00000028161	1	LIVER
ENSRNOG00000028225	1	LUNG
ENSRNOG00000028227	1	WAT-SC
ENSRNOG00000028247	1	WAT-SC
ENSRNOG00000028266	1	ADRNL
ENSRNOG00000028274	1	ADRNL
ENSRNOG00000028302	1	SPLEEN
ENSRNOG00000028319	1	ADRNL
ENSRNOG00000028323	1	COLON
ENSRNOG00000028330	1	ADRNL
ENSRNOG00000028350	1	WAT-SC
ENSRNOG00000028362	1	ADRNL
ENSRNOG00000028368	1	ADRNL
ENSRNOG00000028384	1	COLON
ENSRNOG00000028390	1	OVARY
ENSRNOG00000028411	1	BLOOD
ENSRNOG00000028415	1	BLOOD
ENSRNOG00000028436	1	ADRNL
ENSRNOG00000028441	1	WAT-SC
ENSRNOG00000028460	1	ADRNL
ENSRNOG00000028493	1	ADRNL
ENSRNOG00000028531	1	SMLINT
ENSRNOG00000028543	1	ADRNL
ENSRNOG00000028619	1	ADRNL
ENSRNOG00000028627	1	ADRNL
ENSRNOG00000028640	1	COLON
ENSRNOG00000028641	1	ADRNL
ENSRNOG00000028649	1	COLON
ENSRNOG00000028674	1	COLON
ENSRNOG00000028703	1	LUNG
ENSRNOG00000028749	1	ADRNL
ENSRNOG00000028750	1	COLON
ENSRNOG00000028774	1	ADRNL
ENSRNOG00000028781	1	COLON
ENSRNOG00000028837	1	SKM-VL
ENSRNOG00000028889	1	SMLINT
ENSRNOG00000028892	1	ADRNL
ENSRNOG00000028896	1	ADRNL
ENSRNOG00000028899	1	SPLEEN
ENSRNOG00000028939	1	BLOOD
ENSRNOG00000028945	1	ADRNL
ENSRNOG00000028992	1	SMLINT
ENSRNOG00000028993	1	BLOOD
ENSRNOG00000028996	1	WAT-SC
ENSRNOG00000029029	1	COLON
ENSRNOG00000029043	1	COLON
ENSRNOG00000029049	1	BLOOD
ENSRNOG00000029071	1	ADRNL
ENSRNOG00000029082	1	BLOOD
ENSRNOG00000029095	1	COLON
ENSRNOG00000029141	1	HEART
ENSRNOG00000029148	1	WAT-SC
ENSRNOG00000029152	1	ADRNL
ENSRNOG00000029197	1	ADRNL
ENSRNOG00000029280	1	COLON
ENSRNOG00000029286	1	SPLEEN
ENSRNOG00000029336	1	BLOOD
ENSRNOG00000029339	1	ADRNL
ENSRNOG00000029394	1	COLON
ENSRNOG00000029401	1	OVARY
ENSRNOG00000029441	1	ADRNL
ENSRNOG00000029466	1	ADRNL
ENSRNOG00000029490	1	ADRNL
ENSRNOG00000029535	1	LUNG
ENSRNOG00000029543	1	ADRNL
ENSRNOG00000029570	1	ADRNL
ENSRNOG00000029574	1	BLOOD
ENSRNOG00000029582	1	OVARY
ENSRNOG00000029591	1	ADRNL
ENSRNOG00000029597	1	BLOOD
ENSRNOG00000029598	1	LUNG
ENSRNOG00000029614	1	WAT-SC
ENSRNOG00000029627	1	BLOOD
ENSRNOG00000029668	1	ADRNL
ENSRNOG00000029726	1	WAT-SC
ENSRNOG00000029799	1	ADRNL
ENSRNOG00000029810	1	WAT-SC
ENSRNOG00000029826	1	HEART
ENSRNOG00000029841	1	COLON
ENSRNOG00000029865	1	HIPPOC
ENSRNOG00000029866	1	SKM-GN
ENSRNOG00000029885	1	LUNG
ENSRNOG00000029911	1	SKM-VL
ENSRNOG00000029912	1	BLOOD
ENSRNOG00000029945	1	ADRNL
ENSRNOG00000029956	1	OVARY
ENSRNOG00000029980	1	ADRNL
ENSRNOG00000029996	1	HEART
ENSRNOG00000030016	1	HIPPOC
ENSRNOG00000030017	1	WAT-SC
ENSRNOG00000030101	1	COLON
ENSRNOG00000030104	1	ADRNL
ENSRNOG00000030111	1	ADRNL
ENSRNOG00000030127	1	COLON
ENSRNOG00000030170	1	WAT-SC
ENSRNOG00000030199	1	OVARY
ENSRNOG00000030213	1	OVARY
ENSRNOG00000030225	1	ADRNL
ENSRNOG00000030299	1	BLOOD
ENSRNOG00000030314	1	LUNG
ENSRNOG00000030318	1	ADRNL
ENSRNOG00000030351	1	COLON
ENSRNOG00000030364	1	BLOOD
ENSRNOG00000030374	1	OVARY
ENSRNOG00000030404	1	COLON
ENSRNOG00000030408	1	BLOOD
ENSRNOG00000030431	1	SMLINT
ENSRNOG00000030475	1	ADRNL
ENSRNOG00000030547	1	LUNG
ENSRNOG00000030568	1	BLOOD
ENSRNOG00000030616	1	ADRNL
ENSRNOG00000030667	1	SKM-VL
ENSRNOG00000030680	1	ADRNL
ENSRNOG00000030688	1	HEART
ENSRNOG00000030759	1	ADRNL
ENSRNOG00000030763	1	SMLINT
ENSRNOG00000030776	1	ADRNL
ENSRNOG00000030790	1	ADRNL
ENSRNOG00000030880	1	SPLEEN
ENSRNOG00000030894	1	KIDNEY
ENSRNOG00000030910	1	LUNG
ENSRNOG00000030914	1	SPLEEN
ENSRNOG00000030920	1	OVARY
ENSRNOG00000030932	1	COLON
ENSRNOG00000030938	1	OVARY
ENSRNOG00000030983	1	COLON
ENSRNOG00000031031	1	ADRNL
ENSRNOG00000031041	1	VENACV
ENSRNOG00000031067	1	SMLINT
ENSRNOG00000031106	1	TESTES
ENSRNOG00000031127	1	SPLEEN
ENSRNOG00000031136	1	COLON
ENSRNOG00000031162	1	LUNG
ENSRNOG00000031171	1	ADRNL
ENSRNOG00000031173	1	ADRNL
ENSRNOG00000031197	1	SPLEEN
ENSRNOG00000031232	1	ADRNL
ENSRNOG00000031244	1	BLOOD
ENSRNOG00000031247	1	WAT-SC
ENSRNOG00000031263	1	BLOOD
ENSRNOG00000031364	1	ADRNL
ENSRNOG00000031391	1	ADRNL
ENSRNOG00000031421	1	ADRNL
ENSRNOG00000031431	1	BLOOD
ENSRNOG00000031440	1	ADRNL
ENSRNOG00000031495	1	ADRNL
ENSRNOG00000031540	1	BLOOD
ENSRNOG00000031544	1	BLOOD
ENSRNOG00000031579	1	BLOOD
ENSRNOG00000031598	1	BAT
ENSRNOG00000031612	1	ADRNL
ENSRNOG00000031643	1	LUNG
ENSRNOG00000031661	1	ADRNL
ENSRNOG00000031700	1	ADRNL
ENSRNOG00000031706	1	SKM-VL
ENSRNOG00000031773	1	HIPPOC
ENSRNOG00000031816	1	ADRNL
ENSRNOG00000031824	1	COLON
ENSRNOG00000031849	1	HIPPOC
ENSRNOG00000031851	1	SKM-GN
ENSRNOG00000031889	1	OVARY
ENSRNOG00000031927	1	LUNG
ENSRNOG00000031947	1	SPLEEN
ENSRNOG00000031965	1	OVARY
ENSRNOG00000031974	1	ADRNL
ENSRNOG00000031993	1	OVARY
ENSRNOG00000032039	1	ADRNL
ENSRNOG00000032070	1	COLON
ENSRNOG00000032085	1	TESTES
ENSRNOG00000032136	1	LUNG
ENSRNOG00000032152	1	OVARY
ENSRNOG00000032187	1	COLON
ENSRNOG00000032192	1	COLON
ENSRNOG00000032258	1	ADRNL
ENSRNOG00000032261	1	ADRNL
ENSRNOG00000032327	1	COLON
ENSRNOG00000032339	1	ADRNL
ENSRNOG00000032350	1	ADRNL
ENSRNOG00000032368	1	BAT
ENSRNOG00000032375	1	SMLINT
ENSRNOG00000032381	1	BAT
ENSRNOG00000032398	1	SMLINT
ENSRNOG00000032410	1	COLON
ENSRNOG00000032447	1	OVARY
ENSRNOG00000032490	1	OVARY
ENSRNOG00000032492	1	ADRNL
ENSRNOG00000032517	1	HIPPOC
ENSRNOG00000032539	1	ADRNL
ENSRNOG00000032561	1	COLON
ENSRNOG00000032569	1	ADRNL
ENSRNOG00000032618	1	ADRNL
ENSRNOG00000032626	1	WAT-SC
ENSRNOG00000032639	1	SKM-GN
ENSRNOG00000032659	1	SKM-VL
ENSRNOG00000032684	1	HIPPOC
ENSRNOG00000032705	1	WAT-SC
ENSRNOG00000032715	1	BLOOD
ENSRNOG00000032745	1	OVARY
ENSRNOG00000032776	1	ADRNL
ENSRNOG00000032780	1	COLON
ENSRNOG00000032798	1	WAT-SC
ENSRNOG00000032805	1	COLON
ENSRNOG00000032828	1	ADRNL
ENSRNOG00000032832	1	OVARY
ENSRNOG00000032929	1	BAT
ENSRNOG00000032930	1	ADRNL
ENSRNOG00000032948	1	OVARY
ENSRNOG00000032959	1	SMLINT
ENSRNOG00000032991	1	ADRNL
ENSRNOG00000033119	1	ADRNL
ENSRNOG00000033153	1	COLON
ENSRNOG00000033195	1	KIDNEY
ENSRNOG00000033220	1	SPLEEN
ENSRNOG00000033266	1	COLON
ENSRNOG00000033341	1	ADRNL
ENSRNOG00000033397	1	SKM-VL
ENSRNOG00000033434	1	ADRNL
ENSRNOG00000033444	1	WAT-SC
ENSRNOG00000033496	1	SKM-GN
ENSRNOG00000033517	1	BLOOD
ENSRNOG00000033522	1	COLON
ENSRNOG00000033527	1	COLON
ENSRNOG00000033567	1	COLON
ENSRNOG00000033568	1	COLON
ENSRNOG00000033570	1	LUNG
ENSRNOG00000033573	1	BAT
ENSRNOG00000033575	1	SMLINT
ENSRNOG00000033579	1	WAT-SC
ENSRNOG00000033583	1	ADRNL
ENSRNOG00000033588	1	WAT-SC
ENSRNOG00000033611	1	COLON
ENSRNOG00000033618	1	WAT-SC
ENSRNOG00000033658	1	COLON
ENSRNOG00000033722	1	WAT-SC
ENSRNOG00000033740	1	COLON
ENSRNOG00000033744	1	COLON
ENSRNOG00000033776	1	BLOOD
ENSRNOG00000033787	1	SKM-VL
ENSRNOG00000033796	1	WAT-SC
ENSRNOG00000033844	1	ADRNL
ENSRNOG00000033921	1	ADRNL
ENSRNOG00000033923	1	OVARY
ENSRNOG00000033979	1	BLOOD
ENSRNOG00000034150	1	BLOOD
ENSRNOG00000034177	1	ADRNL
ENSRNOG00000034200	1	ADRNL
ENSRNOG00000034221	1	TESTES
ENSRNOG00000034233	1	OVARY
ENSRNOG00000034236	1	COLON
ENSRNOG00000034246	1	BLOOD
ENSRNOG00000034269	1	KIDNEY
ENSRNOG00000036601	1	COLON
ENSRNOG00000036603	1	BLOOD
ENSRNOG00000036604	1	ADRNL
ENSRNOG00000036615	1	ADRNL
ENSRNOG00000036661	1	HIPPOC
ENSRNOG00000036663	1	HIPPOC
ENSRNOG00000036666	1	SPLEEN
ENSRNOG00000036667	1	SPLEEN
ENSRNOG00000036669	1	SKM-GN
ENSRNOG00000036672	1	ADRNL
ENSRNOG00000036675	1	HIPPOC
ENSRNOG00000036677	1	BLOOD
ENSRNOG00000036682	1	OVARY
ENSRNOG00000036683	1	ADRNL
ENSRNOG00000036688	1	COLON
ENSRNOG00000036690	1	SKM-GN
ENSRNOG00000036693	1	COLON
ENSRNOG00000036698	1	COLON
ENSRNOG00000036699	1	HEART
ENSRNOG00000036726	1	ADRNL
ENSRNOG00000036796	1	TESTES
ENSRNOG00000036826	1	WAT-SC
ENSRNOG00000036828	1	COLON
ENSRNOG00000036839	1	BAT
ENSRNOG00000036852	1	BLOOD
ENSRNOG00000036856	1	WAT-SC
ENSRNOG00000036859	1	OVARY
ENSRNOG00000036866	1	ADRNL
ENSRNOG00000036885	1	COLON
ENSRNOG00000036911	1	ADRNL
ENSRNOG00000036942	1	ADRNL
ENSRNOG00000036981	1	WAT-SC
ENSRNOG00000037080	1	LUNG
ENSRNOG00000037082	1	HEART
ENSRNOG00000037100	1	ADRNL
ENSRNOG00000037137	1	BLOOD
ENSRNOG00000037148	1	WAT-SC
ENSRNOG00000037162	1	COLON
ENSRNOG00000037206	1	COLON
ENSRNOG00000037211	1	SPLEEN
ENSRNOG00000037225	1	COLON
ENSRNOG00000037247	1	BLOOD
ENSRNOG00000037307	1	COLON
ENSRNOG00000037376	1	ADRNL
ENSRNOG00000037430	1	COLON
ENSRNOG00000037435	1	SKM-VL
ENSRNOG00000037449	1	LUNG
ENSRNOG00000037505	1	HEART
ENSRNOG00000037508	1	BLOOD
ENSRNOG00000037518	1	BLOOD
ENSRNOG00000037552	1	TESTES
ENSRNOG00000037567	1	ADRNL
ENSRNOG00000037595	1	ADRNL
ENSRNOG00000037600	1	KIDNEY
ENSRNOG00000037604	1	ADRNL
ENSRNOG00000037613	1	HEART
ENSRNOG00000037620	1	BAT
ENSRNOG00000037627	1	COLON
ENSRNOG00000037632	1	WAT-SC
ENSRNOG00000037645	1	SKM-VL
ENSRNOG00000037647	1	OVARY
ENSRNOG00000037661	1	OVARY
ENSRNOG00000037690	1	ADRNL
ENSRNOG00000037710	1	ADRNL
ENSRNOG00000037718	1	LUNG
ENSRNOG00000037720	1	ADRNL
ENSRNOG00000037753	1	OVARY
ENSRNOG00000037765	1	COLON
ENSRNOG00000037814	1	ADRNL
ENSRNOG00000037839	1	ADRNL
ENSRNOG00000037871	1	ADRNL
ENSRNOG00000037909	1	BLOOD
ENSRNOG00000037911	1	OVARY
ENSRNOG00000037931	1	BAT
ENSRNOG00000037951	1	COLON
ENSRNOG00000038004	1	WAT-SC
ENSRNOG00000038035	1	BLOOD
ENSRNOG00000038044	1	ADRNL
ENSRNOG00000038106	1	BLOOD
ENSRNOG00000038132	1	ADRNL
ENSRNOG00000038183	1	ADRNL
ENSRNOG00000038202	1	COLON
ENSRNOG00000038212	1	HEART
ENSRNOG00000038297	1	COLON
ENSRNOG00000038319	1	ADRNL
ENSRNOG00000038328	1	ADRNL
ENSRNOG00000038370	1	LUNG
ENSRNOG00000038406	1	SKM-GN
ENSRNOG00000038422	1	COLON
ENSRNOG00000038445	1	WAT-SC
ENSRNOG00000038449	1	BLOOD
ENSRNOG00000038480	1	ADRNL
ENSRNOG00000038483	1	SMLINT
ENSRNOG00000038489	1	ADRNL
ENSRNOG00000038720	1	BLOOD
ENSRNOG00000038746	1	COLON
ENSRNOG00000038789	1	SPLEEN
ENSRNOG00000038835	1	COLON
ENSRNOG00000038877	1	WAT-SC
ENSRNOG00000038894	1	ADRNL
ENSRNOG00000038917	1	TESTES
ENSRNOG00000038948	1	SPLEEN
ENSRNOG00000038957	1	SPLEEN
ENSRNOG00000038970	1	BAT
ENSRNOG00000039017	1	ADRNL
ENSRNOG00000039110	1	SKM-VL
ENSRNOG00000039183	1	SPLEEN
ENSRNOG00000039241	1	SPLEEN
ENSRNOG00000039249	1	BLOOD
